name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_value,values_outstanding,secondary_filters_name,secondary_filters_tree,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date,año_creacion,mes_creacion,dia_semana_creacion,categoria_centro,periodo_creacion,numero_direccion,categoria_direccion,decada,antiguedad,categoria_antiguedad,numero_direccion_cat,coordenadas_validas,datos_validos
Centre Educatiu FEP Santa Teresa de Lisieux,1996-09-17 22:00:00+00:00,2023-02-28 12:29:16.543855+00:00,,,100107,C Deu i Mata,65,19,les Corts,4,Les Corts,8029,True,,934309318,True,Educació primària,651,427666.4180214505,4582221.809931586,41.38827496816367,2.1348326553076955,,,,1996,9,Tuesday,Educación Primaria,1990s,65,Medio,1990,28,Consolidado,Normal,True,True
Centre Educatiu FEP Santa Teresa de Lisieux,1996-09-17 22:00:00+00:00,2023-02-28 12:29:16.543855+00:00,,,100107,C Deu i Mata,65,19,les Corts,4,Les Corts,8029,True,,934309318,True,Educació secundària,651,427666.4180214505,4582221.809931586,41.38827496816367,2.1348326553076955,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,65,Medio,1990,28,Consolidado,Normal,True,True
Institut Sants,1984-05-29 22:00:00+00:00,2024-10-16 08:05:43.373259+00:00,,,110100,Carrer de Dolors Batlle i Sunyer,9,18,Sants,3,Sants-Montjuïc,8014,True,,934902466,True,Educació secundària,651,428064.33231904026,4581448.706560959,41.38134760557549,2.139683301418125,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,9,Bajo,1980,40,Histórico,Bajo,True,True
Escola de Gemmologia,1987-11-04 23:00:00+00:00,2022-09-17 02:11:05.769945+00:00,,,7258,C Martí i Franquès,2,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,934021425,True,Universitats,651,426398.6264363182,4581801.05176377,41.38437037725497,2.1197216758551365,,,,1987,11,Wednesday,Educación Superior,1980s,2,Bajo,1980,37,Histórico,Bajo,True,True
Institut Obert de Catalunya,1984-05-29 22:00:00+00:00,2023-02-01 14:33:33.407712+00:00,,,198804,Av Paral.lel,71,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,933476100,True,Adults,651,430450.8092717732,4580699.945369046,41.37481357415832,2.168307428596343,,,,1984,5,Tuesday,Otros,1980s,71,Medio,1980,40,Histórico,Normal,True,True
Institut Obert de Catalunya,1984-05-29 22:00:00+00:00,2023-02-01 14:33:33.407712+00:00,,,198804,Av Paral.lel,71,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,933476100,True,Idiomes,651,430450.8092717732,4580699.945369046,41.37481357415832,2.168307428596343,,,,1984,5,Tuesday,Otros,1980s,71,Medio,1980,40,Histórico,Normal,True,True
Institut Obert de Catalunya,1984-05-29 22:00:00+00:00,2023-02-01 14:33:33.407712+00:00,,,198804,Av Paral.lel,71,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,933476100,True,Educació secundària,651,430450.8092717732,4580699.945369046,41.37481357415832,2.168307428596343,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,71,Medio,1980,40,Histórico,Normal,True,True
Institut Obert de Catalunya,1984-05-29 22:00:00+00:00,2023-02-01 14:33:33.407712+00:00,,,198804,Av Paral.lel,71,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,933476100,True,Formació professional,651,430450.8092717732,4580699.945369046,41.37481357415832,2.168307428596343,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,71,Medio,1980,40,Histórico,Normal,True,True
Institut L'Alzina,1984-05-29 22:00:00+00:00,2021-04-09 07:49:36.828672+00:00,,,294706,Ptge Salvador Riera,2,62,el Congrés i els Indians,9,Sant Andreu,8027,True,,933409850,True,Educació secundària,651,431396.3209527485,4586215.238766388,41.4245692469061,2.178988086911537,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,2,Bajo,1980,40,Histórico,Bajo,True,True
AF Centre d'Estudis,1985-06-30 22:00:00+00:00,2024-07-09 07:39:06.195727+00:00,,,130403,C Fontanella,19,7,la Dreta de l'Eixample,2,Eixample,8010,True,,933189335,True,Formació professional,651,430811.43545766186,4582193.536865681,41.38829698856082,2.1724489516070866,,,,1985,6,Sunday,Educación Secundaria y FP,1980s,19,Bajo,1980,39,Histórico,Normal,True,True
Artmusic Escola de Música i Dansa,1985-07-02 22:00:00+00:00,2022-09-17 02:23:27.653239+00:00,,,285807,C Rocafort,79,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,True,,934236885,True,Música,651,429224.7100980114,4581161.167612355,41.37886075129567,2.153592988925036,,,,1985,7,Tuesday,Otros,1980s,79,Medio,1980,39,Histórico,Normal,True,True
Escola per a Infants i Adolescents,2013-06-06 22:00:00+00:00,2023-04-26 06:58:56.714889+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,25,3,la Barceloneta,1,Ciutat Vella,8003,True,,932483000,True,Ensenyament infantil (3-6 anys),651,432665.3945483664,4581636.097679799,41.38343360981442,2.1946836219941206,,,,2013,6,Thursday,Educación Infantil,2010s,25,Bajo,2010,11,Establecido,Normal,True,True
Escola per a Infants i Adolescents,2013-06-06 22:00:00+00:00,2023-04-26 06:58:56.714889+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,25,3,la Barceloneta,1,Ciutat Vella,8003,True,,932483000,True,Educació primària,651,432665.3945483664,4581636.097679799,41.38343360981442,2.1946836219941206,,,,2013,6,Thursday,Educación Primaria,2010s,25,Bajo,2010,11,Establecido,Normal,True,True
Escola per a Infants i Adolescents,2013-06-06 22:00:00+00:00,2023-04-26 06:58:56.714889+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,25,3,la Barceloneta,1,Ciutat Vella,8003,True,,932483000,True,Educació secundària,651,432665.3945483664,4581636.097679799,41.38343360981442,2.1946836219941206,,,,2013,6,Thursday,Educación Secundaria y FP,2010s,25,Bajo,2010,11,Establecido,Normal,True,True
Escola Superior de Relacions Públiques,1987-10-25 23:00:00+00:00,2024-05-27 08:35:01.368584+00:00,,,323203,Carrer de Sepúlveda,50,10,Sant Antoni,2,Eixample,8015,True,,933215462,True,Universitats,651,429331.403,4580990.308,41.377331253656905,2.154888726076305,,,,1987,10,Sunday,Educación Superior,1980s,50,Bajo,1980,37,Histórico,Normal,True,True
Centre Educatiu Jesuïtes Poble Sec - Sant Pere Claver,1986-05-21 22:00:00+00:00,2021-05-04 07:35:40.871939+00:00,,,361009,C Vila i Vilà,14,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,934418006,True,Ensenyament infantil (3-6 anys),651,430878.3211575078,4580490.127505084,41.372960637940906,2.173443171213383,,,,1986,5,Wednesday,Educación Infantil,1980s,14,Bajo,1980,38,Histórico,Normal,True,True
Centre Educatiu Jesuïtes Poble Sec - Sant Pere Claver,1986-05-21 22:00:00+00:00,2021-05-04 07:35:40.871939+00:00,,,361009,C Vila i Vilà,14,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,934418006,True,Educació primària,651,430878.3211575078,4580490.127505084,41.372960637940906,2.173443171213383,,,,1986,5,Wednesday,Educación Primaria,1980s,14,Bajo,1980,38,Histórico,Normal,True,True
Escola Joaquim Ruyra,1989-11-13 23:00:00+00:00,2023-04-18 07:46:38.719191+00:00,,,186703,C Llull,377,70,el Besòs i el Maresme,10,Sant Martí,8019,True,,933071458,True,Ensenyament infantil (3-6 anys),651,434375.3093301095,4584685.110273102,41.41103665618324,2.214801739892089,,,,1989,11,Monday,Educación Infantil,1980s,377,Muy alto,1980,35,Histórico,Muy Alto,True,True
Escola Joaquim Ruyra,1989-11-13 23:00:00+00:00,2023-04-18 07:46:38.719191+00:00,,,186703,C Llull,377,70,el Besòs i el Maresme,10,Sant Martí,8019,True,,933071458,True,Educació primària,651,434375.3093301095,4584685.110273102,41.41103665618324,2.214801739892089,,,,1989,11,Monday,Educación Primaria,1980s,377,Muy alto,1980,35,Histórico,Muy Alto,True,True
Escola Josep Maria de Sagarra,1989-07-13 22:00:00+00:00,2023-01-16 16:38:36.506376+00:00,,,352507,Passeig de la Vall d'Hebron,64,28,Vallcarca i els Penitents,6,Gràcia,8023,True,,932124429,True,Ensenyament infantil (3-6 anys),651,428121.9278590087,4585662.972469202,41.41930893643119,2.1398716950913936,,,,1989,7,Thursday,Educación Infantil,1980s,64,Medio,1980,35,Histórico,Normal,True,True
Escola Josep Maria de Sagarra,1989-07-13 22:00:00+00:00,2023-01-16 16:38:36.506376+00:00,,,352507,Passeig de la Vall d'Hebron,64,28,Vallcarca i els Penitents,6,Gràcia,8023,True,,932124429,True,Educació primària,651,428121.9278590087,4585662.972469202,41.41930893643119,2.1398716950913936,,,,1989,7,Thursday,Educación Primaria,1980s,64,Medio,1980,35,Histórico,Normal,True,True
Institut Caterina Albert,1985-05-30 22:00:00+00:00,2023-09-14 10:11:41.013680+00:00,,,286300,C Rogent,51,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,True,,934351512,True,Educació secundària,651,431726.92506559705,4584625.341331712,41.4102777353725,2.1831236440038606,,,,1985,5,Thursday,Educación Secundaria y FP,1980s,51,Medio,1980,39,Histórico,Normal,True,True
Escola de Música Aula de Música 7,1989-05-21 22:00:00+00:00,2023-01-11 12:11:14.855266+00:00,,,144601,Av Diagonal,327,7,la Dreta de l'Eixample,2,Eixample,8009,True,,93 207 40 22,True,Música,651,430597.955290232,4583369.271351532,41.39886805495827,2.1697610759866617,,,,1989,5,Sunday,Otros,1980s,327,Muy alto,1980,35,Histórico,Muy Alto,True,True
Escola d'Enginyeria de Barcelona Est - UPC,1990-01-23 23:00:00+00:00,2024-05-27 08:34:11.306672+00:00,,,701559,Avinguda d'Eduard Maristany,16,70,el Besòs i el Maresme,10,Sant Martí,8019,True,,934137400,True,Universitats,651,434982.80739594856,4584858.970695247,41.41265194774744,2.2220511148010376,,,,1990,1,Tuesday,Educación Superior,1980s,16,Bajo,1990,34,Histórico,Normal,True,True
Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,1993-02-16 23:00:00+00:00,2024-05-27 08:33:58.790725+00:00,,,34308,C la Rambla,30,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933 174 715,True,Universitats,651,431103.3728435385,4581101.855579399,41.37848959636991,2.176064541270459,,,,1993,2,Tuesday,Educación Superior,1990s,30,Bajo,1990,31,Histórico,Normal,True,True
Institut Barri Besòs,1984-05-29 22:00:00+00:00,2021-10-01 09:28:47.431542+00:00,,,143609,Carrer de Josep Pla,56,70,el Besòs i el Maresme,10,Sant Martí,8019,True,,933080102,True,Educació secundària,651,434217.18586032017,4584713.904961632,41.41128307627562,2.21290683597758,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,56,Medio,1980,40,Histórico,Normal,True,True
Escola Castella,1989-11-14 23:00:00+00:00,2022-06-10 08:13:28.721062+00:00,,,73809,Pl Castella,8,1,el Raval,1,Ciutat Vella,8001,True,,933020835,True,Ensenyament infantil (3-6 anys),651,430152.3929388976,4581831.081267102,41.384975512205166,2.164608860448668,,,,1989,11,Tuesday,Educación Infantil,1980s,8,Bajo,1980,35,Histórico,Bajo,True,True
Escola Castella,1989-11-14 23:00:00+00:00,2022-06-10 08:13:28.721062+00:00,,,73809,Pl Castella,8,1,el Raval,1,Ciutat Vella,8001,True,,933020835,True,Educació primària,651,430152.3929388976,4581831.081267102,41.384975512205166,2.164608860448668,,,,1989,11,Tuesday,Educación Primaria,1980s,8,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,1991-11-24 23:00:00+00:00,2024-02-21 12:21:14.399550+00:00,,,75101,Rbla Caçador,6,48,la Guineueta,8,Nou Barris,8042,True,,934270125,True,Ensenyament infantil (3-6 anys),651,430467.9675915879,4588025.63493827,41.44079496151501,2.16767090338222,,,,1991,11,Sunday,Educación Infantil,1990s,6,Bajo,1990,33,Histórico,Bajo,True,True
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,1991-11-24 23:00:00+00:00,2024-02-21 12:21:14.399550+00:00,,,75101,Rbla Caçador,6,48,la Guineueta,8,Nou Barris,8042,True,,934270125,True,Educació primària,651,430467.9675915879,4588025.63493827,41.44079496151501,2.16767090338222,,,,1991,11,Sunday,Educación Primaria,1990s,6,Bajo,1990,33,Histórico,Bajo,True,True
Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador,1991-11-24 23:00:00+00:00,2024-02-21 12:21:14.399550+00:00,,,75101,Rbla Caçador,6,48,la Guineueta,8,Nou Barris,8042,True,,934270125,True,Educació secundària,651,430467.9675915879,4588025.63493827,41.44079496151501,2.16767090338222,,,,1991,11,Sunday,Educación Secundaria y FP,1990s,6,Bajo,1990,33,Histórico,Bajo,True,True
Institut Consell de Cent,1989-11-20 23:00:00+00:00,2022-11-16 16:45:23.972503+00:00,,,68106,C Carrera,25,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,934424048,True,Educació secundària,651,430959.87436111184,4580506.070366103,41.37311123089073,2.17441647138149,,,,1989,11,Monday,Educación Secundaria y FP,1980s,25,Bajo,1980,35,Histórico,Normal,True,True
Institut Consell de Cent,1989-11-20 23:00:00+00:00,2022-11-16 16:45:23.972503+00:00,,,68106,C Carrera,25,11,el Poble-sec,3,Sants-Montjuïc,8004,True,,934424048,True,Formació professional,651,430959.87436111184,4580506.070366103,41.37311123089073,2.17441647138149,,,,1989,11,Monday,Educación Secundaria y FP,1980s,25,Bajo,1980,35,Histórico,Normal,True,True
Escola La Pau,1993-04-20 22:00:00+00:00,2023-10-23 15:41:04.390023+00:00,,,118827,Carrer d'Extremadura,15,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933136239,True,Ensenyament infantil (3-6 anys),651,433948.8681850279,4586148.204927614,41.42417941545302,2.209540076522833,,,,1993,4,Tuesday,Educación Infantil,1990s,15,Bajo,1990,31,Histórico,Normal,True,True
Escola La Pau,1993-04-20 22:00:00+00:00,2023-10-23 15:41:04.390023+00:00,,,118827,Carrer d'Extremadura,15,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933136239,True,Educació primària,651,433948.8681850279,4586148.204927614,41.42417941545302,2.209540076522833,,,,1993,4,Tuesday,Educación Primaria,1990s,15,Bajo,1990,31,Histórico,Normal,True,True
Escola Universitària Salesiana de Sarrià,1994-04-11 22:00:00+00:00,2024-05-24 12:39:45.543912+00:00,,,305201,Pg Sant Joan Bosco,74,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,True,,932805244,True,Universitats,651,427088.1884802279,4582967.469532443,41.394938605535096,2.1278275709059584,,,,1994,4,Monday,Educación Superior,1990s,74,Medio,1990,30,Consolidado,Normal,True,True
Facultat de Matemàtiques i Estadística - UPC,1994-04-11 22:00:00+00:00,2024-05-24 09:23:48.872075+00:00,,,247750,Carrer de Pau Gargallo,10,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,93 401 58 80,True,Universitats,651,426065.14,4581716.133,41.38357497214681,2.115743968153055,,,,1994,4,Monday,Educación Superior,1990s,10,Bajo,1990,30,Consolidado,Bajo,True,True
Centre Educatiu San Nicolas,1984-07-10 22:00:00+00:00,2022-06-08 19:23:06.341322+00:00,,,268003,C Provença,283,7,la Dreta de l'Eixample,2,Eixample,8037,True,,932154953,True,Ensenyament infantil (3-6 anys),651,430078.20839472936,4583107.931793717,41.396469231819495,2.163574289740056,,,,1984,7,Tuesday,Educación Infantil,1980s,283,Muy alto,1980,40,Histórico,Alto,True,True
Centre Educatiu San Nicolas,1984-07-10 22:00:00+00:00,2022-06-08 19:23:06.341322+00:00,,,268003,C Provença,283,7,la Dreta de l'Eixample,2,Eixample,8037,True,,932154953,True,Educació primària,651,430078.20839472936,4583107.931793717,41.396469231819495,2.163574289740056,,,,1984,7,Tuesday,Educación Primaria,1980s,283,Muy alto,1980,40,Histórico,Alto,True,True
Centre Educatiu San Nicolas,1984-07-10 22:00:00+00:00,2022-06-08 19:23:06.341322+00:00,,,268003,C Provença,283,7,la Dreta de l'Eixample,2,Eixample,8037,True,,932154953,True,Educació secundària,651,430078.20839472936,4583107.931793717,41.396469231819495,2.163574289740056,,,,1984,7,Tuesday,Educación Secundaria y FP,1980s,283,Muy alto,1980,40,Histórico,Alto,True,True
Escola La Muntanyeta,1987-09-28 23:00:00+00:00,2022-06-08 19:28:58.138332+00:00,,,215903,C Montfar,24,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,True,,934230336,True,Ensenyament infantil (3-6 anys),651,428765.1597616696,4580238.5475225495,41.37051047936723,2.148206192156628,,,,1987,9,Monday,Educación Infantil,1980s,24,Bajo,1980,37,Histórico,Normal,True,True
Escola La Muntanyeta,1987-09-28 23:00:00+00:00,2022-06-08 19:28:58.138332+00:00,,,215903,C Montfar,24,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,True,,934230336,True,Educació primària,651,428765.1597616696,4580238.5475225495,41.37051047936723,2.148206192156628,,,,1987,9,Monday,Educación Primaria,1980s,24,Bajo,1980,37,Histórico,Normal,True,True
Institut Robòtica i Informàtica Industrial,1999-04-06 22:00:00+00:00,2024-05-22 12:00:42.080020+00:00,,,179457,C Llorens i Artigas,4,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,93 401 57 51,True,Universitats,651,426088.55448720185,4581634.29532349,41.38284004736482,2.1160339544499878,,,,1999,4,Tuesday,Educación Superior,1990s,4,Bajo,1990,25,Consolidado,Bajo,True,True
Escola La Palmera,1984-05-29 22:00:00+00:00,2021-07-28 07:17:53.333303+00:00,,,86200,Carrer del Concili de Trento,253,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933137006,True,Ensenyament infantil (3-6 anys),651,433510.4785267238,4585714.884065161,41.42024045881369,2.204341821626755,,,,1984,5,Tuesday,Educación Infantil,1980s,253,Muy alto,1980,40,Histórico,Alto,True,True
Escola La Palmera,1984-05-29 22:00:00+00:00,2021-07-28 07:17:53.333303+00:00,,,86200,Carrer del Concili de Trento,253,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933137006,True,Educació primària,651,433510.4785267238,4585714.884065161,41.42024045881369,2.204341821626755,,,,1984,5,Tuesday,Educación Primaria,1980s,253,Muy alto,1980,40,Histórico,Alto,True,True
Institut La Sedeta,1989-03-01 23:00:00+00:00,2021-05-04 07:52:32.042403+00:00,,,161407,C Indústria,67,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,True,,934589901,True,Educació secundària,651,430474.4383484181,4584056.582622712,41.40504776146469,2.168204685309836,,,,1989,3,Wednesday,Educación Secundaria y FP,1980s,67,Medio,1980,35,Histórico,Normal,True,True
Escola Lluís Vives,1987-09-29 23:00:00+00:00,2024-02-21 13:33:08.145201+00:00,,,59105,C Canalejas,107,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934222440,True,Ensenyament infantil (3-6 anys),651,427083.9490766964,4580405.42153481,41.37186290045591,2.1280851779733574,,,,1987,9,Tuesday,Educación Infantil,1980s,107,Alto,1980,37,Histórico,Normal,True,True
Escola Lluís Vives,1987-09-29 23:00:00+00:00,2024-02-21 13:33:08.145201+00:00,,,59105,C Canalejas,107,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934222440,True,Educació primària,651,427083.9490766964,4580405.42153481,41.37186290045591,2.1280851779733574,,,,1987,9,Tuesday,Educación Primaria,1980s,107,Alto,1980,37,Histórico,Normal,True,True
Universitat Ramon Llull,1991-02-21 23:00:00+00:00,2024-05-23 10:11:44.737162+00:00,,,81104,Claravall,1,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,936022200,True,Universitats,651,427373.01230718265,4584845.266280598,41.41187688269559,2.131008959069784,,,,1991,2,Thursday,Educación Superior,1990s,1,Bajo,1990,33,Histórico,Bajo,True,True
Escola Les Acàcies,1987-07-22 22:00:00+00:00,2022-09-17 02:54:24.349941+00:00,,,270901,C Pujades,252,68,el Poblenou,10,Sant Martí,8005,True,,933070033,True,Ensenyament infantil (3-6 anys),651,433486.85210852046,4583931.480448573,41.40417588374946,2.204255171160297,,,,1987,7,Wednesday,Educación Infantil,1980s,252,Muy alto,1980,37,Histórico,Alto,True,True
Escola Les Acàcies,1987-07-22 22:00:00+00:00,2022-09-17 02:54:24.349941+00:00,,,270901,C Pujades,252,68,el Poblenou,10,Sant Martí,8005,True,,933070033,True,Educació primària,651,433486.85210852046,4583931.480448573,41.40417588374946,2.204255171160297,,,,1987,7,Wednesday,Educación Primaria,1980s,252,Muy alto,1980,37,Histórico,Alto,True,True
Institut Poeta Maragall,1984-05-29 22:00:00+00:00,2021-10-15 11:22:36.986982+00:00,,,268003,C Provença,187,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,True,,934534782,True,Educació secundària,651,429503.9690933215,4582542.391191779,41.39132547357072,2.156771608434526,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,187,Alto,1980,40,Histórico,Alto,True,True
Institut Teresa Pàmies,1984-05-29 22:00:00+00:00,2022-09-17 02:02:23.730042+00:00,,,344101,Trav Gràcia,357,33,el Baix Guinardó,7,Horta-Guinardó,8025,True,,934353708,True,Educació secundària,651,430426.01873763086,4584449.239783743,41.40858009733391,2.1675803181496613,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,357,Muy alto,1980,40,Histórico,Muy Alto,True,True
Institut Hospital del Mar FP Sanitària,1985-05-30 22:00:00+00:00,2024-06-28 08:05:16.211964+00:00,,,79306,Pg Circumval.lació,8,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,True,,932540497,True,Formació professional,651,432056.91943831,4581762.771321829,41.38452336800812,2.187392803908708,,,,1985,5,Thursday,Educación Secundaria y FP,1980s,8,Bajo,1980,39,Histórico,Bajo,True,True
Escola Superior de Música de Catalunya,2001-03-21 23:00:00+00:00,2024-05-27 08:34:55.643476+00:00,,,238400,C Padilla,155,5,el Fort Pienc,2,Eixample,8013,True,,933523011,True,Música,651,431885.0337887164,4583346.43383598,41.39877242493477,2.185159128100962,,,,2001,3,Wednesday,Otros,2000s,155,Alto,2000,23,Consolidado,Alto,True,True
Institut Barcelona-Congrés,1984-05-29 22:00:00+00:00,2024-01-30 07:57:27.074581+00:00,,,35005,Carrer del Baró d'Esponellà,1,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031,True,,933585559,True,Educació secundària,651,430965.1270284973,4586753.603432387,41.42938116066023,2.173766830584569,,,,1984,5,Tuesday,Educación Secundaria y FP,1980s,1,Bajo,1980,40,Histórico,Bajo,True,True
Institut Front Marítim,2007-02-08 11:55:34+00:00,2022-09-17 04:45:45.148456+00:00,,,115603,C Espronceda,18,68,el Poblenou,10,Sant Martí,8005,True,,933037285,True,Educació secundària,651,433867.76544259087,4583754.944244999,41.40261729172288,2.208831181586877,,,,2007,2,Thursday,Educación Secundaria y FP,2000s,18,Bajo,2000,17,Establecido,Normal,True,True
Centre d'Estudis Universitat dels Pacients,2006-05-19 11:44:53+00:00,2022-09-17 04:36:20.425548+00:00,,,297001,C Sant Antoni Maria Claret,171,35,el Guinardó,7,Horta-Guinardó,8025,True,,934335076,True,Universitats,651,431113.7429716268,4584868.611835484,41.41241647123583,2.1757600481895056,,,,2006,5,Friday,Educación Superior,2000s,171,Alto,2000,18,Establecido,Alto,True,True
Centro de Estudios de Nuevas Técnicas Estéticas,2010-10-06 15:40:57+00:00,2022-09-17 05:26:28.570462+00:00,,,307900,Pl Sant Miquel,2,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933 041 966,True,Formació professional,651,431172.8480862905,4581501.248695316,41.3820927603217,2.1768499537814496,,,,2010,10,Wednesday,Educación Secundaria y FP,2000s,2,Bajo,2010,14,Establecido,Bajo,True,True
Centre de Tecnologies Avançades en Química Fina i Síntesi Assimètrica,2005-10-18 12:42:05+00:00,2023-01-20 13:16:05.578210+00:00,,,700931,C Josep Samitier,1,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,93 403 47 08,True,Universitats,651,425962.9487126691,4581614.409490075,41.382649395415946,2.1145343363203266,,,,2005,10,Tuesday,Educación Superior,2000s,1,Bajo,2000,19,Establecido,Bajo,True,True
Escola per a Infants i Adolescents,2013-07-17 22:00:00+00:00,2022-09-17 05:56:56.293559+00:00,,,28000,Via Augusta,364,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,933636503,True,Educació primària,651,426569.1113530393,4583753.07475727,41.40196697142778,2.121523780191905,,,,2013,7,Wednesday,Educación Primaria,2010s,364,Muy alto,2010,11,Establecido,Muy Alto,True,True
Escola per a Infants i Adolescents,2013-07-17 22:00:00+00:00,2022-09-17 05:56:56.293559+00:00,,,28000,Via Augusta,364,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,933636503,True,Educació secundària,651,426569.1113530393,4583753.07475727,41.40196697142778,2.121523780191905,,,,2013,7,Wednesday,Educación Secundaria y FP,2010s,364,Muy alto,2010,11,Establecido,Muy Alto,True,True
Escola de Música Accent,2007-06-27 08:30:20+00:00,2022-09-17 04:48:55.083846+00:00,,,73900,C Castillejos,265,6,la Sagrada Família,2,Eixample,8013,True,,934567792,True,Música,651,431322.4180817797,4584197.871418123,41.40639319349842,2.17833277147071,,,,2007,6,Wednesday,Otros,2000s,265,Muy alto,2000,17,Establecido,Alto,True,True
Institut de Bioenginyeria de Catalunya,2004-09-30 10:27:00+00:00,2024-05-22 08:20:30.145356+00:00,,,32051,C Baldiri Reixac,10,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,934039706,True,Universitats,651,426126.9761371306,4581527.502374123,41.38188173843909,2.116506436518207,,,,2004,9,Thursday,Educación Superior,2000s,10,Bajo,2000,20,Establecido,Bajo,True,True
Rectorat,2000-12-19 23:00:00+00:00,2023-02-01 16:03:06.018117+00:00,,,101008,Av Tibidabo,39,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8035,True,,932532300,True,Universitats,651,427544.9715619938,4585194.165916006,41.41503478757256,2.1330244628789514,,,,2000,12,Tuesday,Educación Superior,1990s,39,Bajo,2000,24,Consolidado,Normal,True,True
Centre Educatiu Monlau Sagrera,1996-09-17 22:00:00+00:00,2024-05-13 11:20:03.240300+00:00,,,216509,C Monlau,2,61,la Sagrera,9,Sant Andreu,8027,True,,933 408 204,True,Adults,651,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457,,,,1996,9,Tuesday,Otros,1990s,2,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Monlau Sagrera,1996-09-17 22:00:00+00:00,2024-05-13 11:20:03.240300+00:00,,,216509,C Monlau,2,61,la Sagrera,9,Sant Andreu,8027,True,,933 408 204,True,Educació secundària,651,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,2,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Monlau Sagrera,1996-09-17 22:00:00+00:00,2024-05-13 11:20:03.240300+00:00,,,216509,C Monlau,2,61,la Sagrera,9,Sant Andreu,8027,True,,933 408 204,True,Formació professional,651,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,2,Bajo,1990,28,Consolidado,Bajo,True,True
